link,judul,tanggal,portal
https://www.aviation24.be/airlines/garuda-indonesia/garuda-indonesia-launches-daily-nonstop-flight-from-jakarta-to-doha-in-partnership-with-qatar-airways/,Garuda Indonesia launches daily nonstop flight from Jakarta to Doha in partnership with Qatar Airways,2024-02-06,Aviation24.be
https://www.iloveqatar.net/news/travel/qatar-airways-garuda-indonesia-daily-direct-flight-jakarta-doha,Qatar Airways & Garuda Indonesia launch daily direct flight from Jakarta to Doha,2024-02-06,ILoveQatar.net
https://www.papua.go.id/view-detail-berita-8671/garuda-indonesia-beri-diskon-penerbangan-domestik-bagi-asn-pemprov-papua.html,Garuda Indonesia Beri Diskon Penerbangan Domestik bagi ASN Pemprov Papua,2024-01-21,Pemerintah Provinsi Papua
https://jakartaglobe.id/lifestyle/garuda-indonesia-sets-some-rules-on-batterypowered-bags,Garuda Indonesia Sets Some Rules on Battery-Powered Bags,2024-01-18,Jakarta Globe
https://www.balidiscovery.com/pokemon-at-30000-feet-on-garuda-airlines/,"Pokemon at 30,000 Feet on Garuda Airlines",2024-01-12,Bali Discovery
https://www.straitstimes.com/business/indonesian-airline-garuda-reduces-debt-owed-to-bondholders-by-us114-million,Indonesian airline Garuda reduces debt owed to bond holders by $151.2 million,2024-01-05,The Straits Times
https://onemileatatime.com/reviews/garuda-indonesia-business-class-777/,Review: Garuda Indonesia Business Class Boeing 777 (CGK-JED),2023-12-27,One Mile at a Time
https://onemileatatime.com/reviews/garuda-indonesia-lounge-jakarta/,Review: Garuda Indonesia Lounge Jakarta Airport (CGK),2023-12-27,One Mile at a Time
https://onemileatatime.com/insights/jakarta-airport-transit-experience/,My Bizarre Jakarta Airport Transit Experience,2023-12-04,One Mile at a Time
https://onemileatatime.com/insights/garuda-indonesia-777-business-class/,Garuda Indonesia 777 Business Class: A Mixed Bag,2023-12-04,One Mile at a Time
https://e.vnexpress.net/news/travel/garuda-indonesia-named-world-s-most-punctual-airline-by-uk-aviation-data-provider-4559261.html,Garuda Indonesia named world's most punctual airline by UK aviation data provider,2023-11-01,VnExpress International
https://runwaygirlnetwork.com/2023/10/garuda-a330-economy-full-service-product-at-a-full-service-price/,Garuda A330 economy: full service product at a full service price,2023-10-20,Runway Girl
https://www.reuters.com/sustainability/flag-carrier-garuda-indonesia-completes-flight-test-with-palm-oil-blended-jet-2023-10-10/,Indonesia's Garuda conducts test flight with palm oil-blended jet fuel,2023-10-11,Reuters
https://asia.nikkei.com/business/transportation/malaysia-s-airasia-links-with-garuda-indonesia,Malaysia's AirAsia links with Garuda Indonesia,2023-10-04,Nikkei Asia
https://newsroom.airasia.com/news/strengthening-the-global-aviation-ecosystem-capital-a-garuda-indonesia-group-forge-game-changing-value-driven-partnerships-to-transform-asean-travel-and-logistics,"Strengthening the global aviation ecosystem, Capital A, Garuda Indonesia Group forge game-changing, value-driven partnerships to transform Asean travel and logistics",2023-09-27,AirAsia Newsroom
https://www.flightglobal.com/airlines/malaysias-capital-a-seals-wide-ranging-partnership-with-garuda-indonesia/155138.article,Malaysia’s Capital A seals wide-ranging partnership with Garuda Indonesia,2023-09-27,FlightGlobal
https://simpleflying.com/garuda-indonesia/,Garuda Indonesia: Why The Flag Carrier Is Not The Country's Largest Airline,2023-09-20,Simple Flying
https://en.antaranews.com/news/293211/garuda-indonesia-makes-jayapura-hub-for-papua,Garuda Indonesia makes Jayapura hub for Papua,2023-09-08,ANTARA News
https://en.antaranews.com/news/293163/garuda-indonesia-to-increase-jayapura-jakarta-flights-to-10x-weekly,Garuda Indonesia to increase Jayapura-Jakarta flights to 10x weekly,2023-09-07,ANTARA News
https://simpleflying.com/indonesia-merger-garuda-indonesia-citilink-pelita-air/,"Indonesia Plans Merger Of Garuda Indonesia, Citilink & Pelita Air",2023-08-28,Simple Flying
https://www.reuters.com/markets/deals/indonesia-reviews-plan-merge-two-state-airlines-executive-2023-08-22/,Indonesia reviews plan to merge two state airlines - executive,2023-08-22,Reuters
https://en.antaranews.com/news/290961/garuda-indonesia-to-open-flight-route-to-manokwari-governor,Garuda Indonesia to open flight route to Manokwari: Governor,2023-08-13,ANTARA News
https://airinsight.com/garuda-indonesia-back-in-the-red-for-hy1/,Garuda Indonesia back in the red for HY1 |,2023-08-02,AirInsight
https://www.airlineratings.com/articles/who-are-citilink-and-are-they-safe,Who are Citilink and are they safe?,2023-07-10,Airline Ratings
https://www.channelnewsasia.com/asia/garuda-indonesia-malaysia-airlines-mas-pandemic-covid-19-recovery-travel-3582491,IN FOCUS: Garuda Indonesia and Malaysia Airlines chart contrasting paths in post-pandemic headwinds,2023-06-24,CNA
https://aviationweek.com/air-transport/location/ge-aerospace-support-garuda-indonesias-fleet-engines,GE Aerospace To Support Garuda Indonesia’s Fleet Of Engines,2023-06-21,Aviation Week Network
https://en.antaranews.com/news/284913/garuda-indonesia-scraps-mask-mandate-on-flights,Garuda Indonesia scraps mask mandate on flights,2023-06-13,ANTARA News
https://asianaviation.com/garuda-indonesia-partners-with-aviation-online-to-strengthen-presence-in-new-zealand/,Garuda Indonesia partners with Aviation Online to strengthen presence in New Zealand,2023-06-06,Asian Aviation
https://www.balidiscovery.com/garuda-indonesia-to-develop-domestic-routes/,Garuda Indonesia To Develop Domestic Routes,2023-05-26,Bali Discovery
https://simpleflying.com/garuda-indonesia-launch-haj-flights-leased-a330-300/,Garuda Indonesia To Lease Airbus A330-300 For Hajj Flights,2023-05-26,Simple Flying
https://en.antaranews.com/news/282864/garuda-indonesia-to-focus-on-domestic-flights-soes-minister,Garuda Indonesia to focus on domestic flights: SOEs Minister,2023-05-25,ANTARA News
https://simpleflying.com/garuda-indonesia-direct-flights-kazakhstan/,Garuda Indonesia Poised For Direct Flights To Kazakhstan,2023-05-07,Simple Flying
https://www.marketing-interactive.com/garuda-indonesia-airlines-partners-with-wardah-and-kahf-to-provide-exclusive-skincare-for-pilgrims,Garuda Indonesia Airlines partners with Wardah and Kahf to provide exclusive skincare for pilgrims,2023-05-02,Marketing-Interactive
https://www.prnewswire.com/apac/news-releases/wardah-and-kahf-partner-with-garuda-indonesia-airlines-introducing-exclusive-umrah--hajj-packages-301800040.html,"Wardah and Kahf Partner with Garuda Indonesia Airlines, Introducing Exclusive Umrah & Hajj Packages",2023-04-18,PR Newswire
https://voi.id/en/economy/272922,"Flight Attendants Can Hijab, Garuda Indonesia Does Not Involve In Flights That Provide Alcohol",2023-04-14,VOI.ID
https://samchui.com/2023/04/10/trip-report-garuda-indonesia-a330-bali-to-jakarta/,Trip Report: Garuda Indonesia A330 Bali to Jakarta,2023-04-10,Sam Chui Aviation and Travel
https://www.businesstraveller.com/business-travel/garuda-debuts-premium-airport-services-in-bali-jakarta/,"Garuda debuts premium airport services in Bali, Jakarta",2023-04-04,Business Traveller
https://en.antaranews.com/news/277476/garuda-indonesia-prepares-12-million-seats-for-eid-season,Garuda Indonesia prepares 1.2 million seats for Eid season,2023-04-02,ANTARA News
https://wuling.id/en/blog/press-release/wuling-supports-garuda-indonesia-online-travel-fair-alvez-becomes-grand-prize-for-top-spender,"Wuling Supports Garuda Indonesia Online Travel Fair, Alvez Becomes Grand Prize For Top Spender",2023-03-21,Wuling
https://simpleflying.com/garuda-indonesia-new-flight-schedule-australia/,Garuda Indonesia Announces New Flight Schedule To Australia,2023-02-08,Simple Flying
https://karryon.com.au/industry-news/airline/bali-boost-garuda-indonesia-ups-flights-from-syd-mel/,"Bali boost! Garuda Indonesia ups flights from SYD, MEL",2023-02-08,Karryon
https://www.reuters.com/business/aerospace-defense/two-lessors-file-applications-cancel-garuda-indonesia-restructuring-deal-court-2023-02-08/,Two lessors file applications to cancel Garuda Indonesia restructuring deal - court,2023-02-08,Reuters
https://thebalisun.com/garuda-indonesia-finally-announces-increased-flights-from-australia-to-bali/,Garuda Indonesia Finally Announces Increased Flights From Australia To Bali,2023-02-06,The Bali Sun
https://en.antaranews.com/news/269241/garuda-indonesia-draws-praise-from-minister-for-best-performance,Garuda Indonesia draws praise from minister for best performance,2023-01-12,ANTARA News
https://www.bloomberg.com/news/articles/2023-01-11/garuda-safair-eurowings-delta-the-world-s-most-punctual-airlines-of-2022,These Were the World's Most Punctual Airlines in 2022,2023-01-11,Bloomberg.com
https://en.antaranews.com/news/268329/thohir-welcomes-resumption-of-garuda-indonesia-stock-trade,Thohir welcomes resumption of Garuda Indonesia stock trade,2023-01-03,ANTARA News
https://www.flightglobal.com/airlines/garuda-secures-key-payment-from-indonesian-government/151430.article,Garuda secures key payment from Indonesian government,2022-12-21,FlightGlobal
https://jdih.maritim.go.id/pp-512022-penambahan-modal-negara-ke-pt-garuda-indonesia,PP 51/2022: Penambahan Modal Negara Ke PT Garuda Indonesia,2022-12-16,Kemenko Bidang Kemaritiman dan Investasi
https://www.mediaoffice.abudhabi/en/transport/etihad-airways-and-garuda-indonesia-deepen-partnership-with-significant-codeshare-expansion/,Etihad Airways and Garuda Indonesia Deepen partnership with significant codeshare expansion,2022-11-28,مكتب أبوظبي الإعلامي
https://travelweekly.com.au/garuda-indonesia-is-bringing-back-direct-bali-flights/,Garuda Indonesia is bringing back direct Melb-Bali flights,2022-11-03,Travel Weekly
https://simpleflying.com/garuda-indonesia-restarts-jakarta-melbourne-a330-services/,Garuda Indonesia Restarts Jakarta To Melbourne A330 Services,2022-10-16,Simple Flying
https://www.reuters.com/business/aerospace-defense/carrier-garuda-indonesias-shareholders-approve-rights-issue-plan-2022-10-14/,Carrier Garuda Indonesia's shareholders approve rights issue plan,2022-10-14,Reuters
https://travelweekly.com.au/garuda-indonesia-reopens-its-direct-jakarta-melbourne-route/,Garuda Indonesia reopens direct Jakarta-Melbourne route,2022-10-13,Travel Weekly
https://www.aerotime.aero/articles/32245-garuda-indonesia-files-for-chapter15-in-us,Garuda Indonesia files for US Chapter 15 bankruptcy procedure: Reuters,2022-09-26,AeroTime
https://www.reuters.com/business/aerospace-defense/garuda-indonesia-files-chapter-15-us-bankruptcy-procedure-ceo-2022-09-26/,Garuda Indonesia files for Chapter 15 U.S. bankruptcy procedure,2022-09-26,Reuters
https://www.bloomberg.com/news/articles/2022-09-26/garuda-indonesia-files-for-chapter-15-in-new-york-court-l8ij668r,Garuda Files for Chapter 15 in US as It Seeks Path to Profit,2022-09-26,Bloomberg.com
https://simpleflying.com/garuda-indonesia-new-business-plan-no-first-class/,Garuda Indonesia’s New Business Plan Could See It Remove First Class Seats,2022-09-17,Simple Flying
https://viewfromthewing.com/garuda-indonesia-dropping-most-international-service-eliminating-first-class/,"Garuda Indonesia Dropping Most International Service, Eliminating First Class",2022-09-16,View from the Wing
https://onemileatatime.com/news/garuda-indonesia-new-business-plan/,"Garuda Indonesia’s Strange New Business Plan: Become A Big, Local Airline",2022-09-16,One Mile at a Time
https://www.iflr.com/article/2acmslwzssxij6pq789a8/garuda-indonesia-restructuring-stands-on-shaky-grounds,Garuda Indonesia restructuring stands on shaky grounds,2022-07-27,IFLR
https://undip.ac.id/language/en/post/25670/succeeded-as-a-garuda-indonesia-pilot-soraya-syahnaz-master-of-notary-undip-alumni-education-is-the-first-priority.html,"Succeeded as a Garuda Indonesia Pilot, Soraya Syahnaz (Master of Notary UNDIP Alumni): Education is the First Priority",2022-07-24,Universitas Diponegoro
https://www.reuters.com/business/aerospace-defense/garuda-indonesia-halves-debt-with-restructuring-track-profit-government-2022-06-28/,"Garuda Indonesia halves debt with restructuring, on track for profit - government",2022-06-28,Reuters
https://thediplomat.com/2022/06/garuda-indonesia-strikes-debt-restructuring-deal/,Garuda Indonesia Strikes Debt Restructuring Deal,2022-06-28,The Diplomat – Asia-Pacific Current Affairs Magazine
https://www.reuters.com/business/aerospace-defense/court-ratifies-garuda-indonesias-9-bln-debt-restructuring-deal-2022-06-27/,Court ratifies Garuda Indonesia's $9 billion debt restructuring deal,2022-06-27,Reuters
https://en.antaranews.com/news/236393/ago-names-ex-garuda-indonesia-boss-as-suspect-in-graft-case,AGO names ex-Garuda Indonesia boss as suspect in graft case,2022-06-27,ANTARA News
https://en.antaranews.com/news/236389/garuda-indonesia-seeks-swifter-recovery-after-peace-proposal-approval,Garuda Indonesia seeks swifter recovery after peace proposal approval,2022-06-27,ANTARA News
https://www.reuters.com/business/aerospace-defense/creditors-vote-garuda-indonesias-97-bln-debt-settlement-2022-06-16/,Garuda Indonesia wins creditors' approval for $9 billion restructuring,2022-06-17,Reuters
https://simpleflying.com/garuda-indonesia-singapore-airlines-united-states-flight-codeshare-agreement/,Garuda Indonesia Plots A Virtual Return To The United States,2022-06-07,Simple Flying
https://simpleflying.com/garuda-indonesia-restructuring-court-approves-third-extension/,Another Delay As Garuda Indonesia Restructuring Drags On,2022-05-23,Simple Flying
https://airlinegeeks.com/2022/05/13/garuda-indonesia-has-asked-to-defer-payment-of-debt-once-more/,Garuda Indonesia Has Asked to Defer Payment of Debt Once More,2022-05-13,AirlineGeeks.com
https://en.antaranews.com/news/228737/garuda-indonesia-operates-presidential-flights-to-washington-dc,Garuda Indonesia operates presidential flights to Washington D.C.,2022-05-10,ANTARA News
https://www.bloomberg.com/news/articles/2022-04-25/garuda-mulls-rights-issue-strategic-investors-as-it-rebuilds,"Garuda Indonesia (GIAA) Mulls Rights Issue, Strategic Investors as It Rebuilds",2022-04-25,Bloomberg.com
https://www.reuters.com/business/aerospace-defense/indonesia-lawmakers-back-522-mln-capital-top-up-airline-garuda-2022-04-22/,Indonesia lawmakers back $522 million capital top-up for airline Garuda,2022-04-22,Reuters
https://www.regionalgateway.net/domestic-hubs-in-indonesia-welcome-emirates-garuda-indonesia-codeshare/,Emirates and Garuda Indonesia enter codeshare,2022-03-14,Regional Gateway
https://www.aerotime.aero/articles/30455-emirates-garuda-indonesia-codeshare-partnership,Emirates enters codeshare partnership with Garuda Indonesia,2022-03-11,AeroTime
https://www.airport-technology.com/news/emirates-codeshare-alliance-garuda-indonesia/,Emirates reaches codeshare alliance with Garuda Indonesia,2022-03-10,Airport Technology
https://simpleflying.com/garuda-idonesia-flight-200-crash/,Deadly Overrun: The Crash Of Garuda Indonesia Flight 200,2022-03-07,Simple Flying
https://karryon.com.au/industry-news/airline/garuda-indonesia-resumes-direct-flights-to-bali-from-4-march/,Garuda Indonesia resumes direct flights to Bali from 4 March,2022-03-04,Karryon
https://simpleflying.com/garuda-indonesia-pending-airbus-boeing-aircraft-order-cancelation/,Garuda Indonesia Wants To Cancel Boeing & Airbus Aircraft Orders,2022-03-03,Simple Flying
https://www.reuters.com/markets/rates-bonds/garuda-indonesia-negotiating-terms-airbus-boeing-orders-2022-03-01/,"Garuda Indonesia negotiating terms of Airbus, Boeing orders",2022-03-01,Reuters
https://business.yougov.com/content/41132-national-airline-garuda-indonesia-heads-yougovs-tr,National airline Garuda Indonesia heads YouGov’s Travel & Tourism Rankings in Indonesia,2022-02-21,YouGov
https://en.antaranews.com/news/210405/garuda-indonesia-prepares-to-operate-2022-hajj-flights,Garuda Indonesia prepares to operate 2022 Hajj flights,2022-01-18,ANTARA News
https://dubawa.org/artificially-created-garuda-indonesia-landing-footage-recirculated-to-exaggerate-recent-accident/,Artificially created Garuda Indonesia landing footage recirculated to exaggerate recent accident,2022-01-14,Dubawa
https://www.bloomberg.com/news/articles/2022-01-11/corruption-suit-adds-to-garuda-s-woes-amid-debt-restructuring,Graft Allegation Adds to Garuda Woes Amid Debt Restructuring,2022-01-11,Bloomberg.com
https://www.reuters.com/markets/europe/indonesia-tycoon-top-up-garudas-capital-after-restructuring-2022-01-11/,Indonesia tycoon to top up Garuda's capital after restructuring,2022-01-11,Reuters
https://www.kompas.id/artikel/garuda-indonesias-commitment,Garuda Indonesia’s Commitment,2021-12-16,Kompas.id
https://asiatimes.com/2021/11/garuda-airlines-rocked-by-financial-turbulence/,Garuda Airlines rocked by financial turbulence,2021-11-30,Asia Times
https://airlinegeeks.com/2021/11/29/singapore-airlines-deepens-relations-with-garuda-indonesia/,Singapore Airlines Deepens Relations with Garuda Indonesia,2021-11-29,AirlineGeeks.com
https://www.afr.com/world/asia/technically-bankrupt-garuda-not-helped-by-weak-travel-revival-20211111-p59848,‘Technically bankrupt’ Garuda not helped by weak travel revival,2021-11-11,AFR
https://bisnis.espos.id/hanya-60-pesawat-beroperasi-penerbangan-garuda-indonesia-kian-langka-1191478,"Hanya 60 Pesawat Beroperasi, Penerbangan Garuda Indonesia Kian Langka",2021-11-09,Espos Indonesia
https://www.aviationbusinessme.com/airlines/emirates-signs-codeshare-agreement-with-garuda-indonesia,Emirates Signs Codeshare Agreement With Garuda Indonesia,2021-11-09,Aviation Business Middle East
https://www.mediaoffice.ae/en/news/2021/November/08-11/Emirates-signs-MoU-with-Garuda-Indonesia,Emirates signs MoU with Garuda Indonesia,2021-11-08,Government of Dubai Media Office
https://travelradar.aero/garuda-indonesia-another-airline-close-bankruptcy/,Garuda Indonesia: another airline close to bankruptcy?,2021-10-27,Travel Radar
https://airlinegeeks.com/2021/10/26/government-prepares-to-takeover-garuda-indonesia-routes-if-it-declares-bankruptcy/,Government Prepares to Takeover Garuda Indonesia Routes if it Declares Bankruptcy,2021-10-26,AirlineGeeks.com
https://airlinegeeks.com/2021/10/21/pelita-air-service-the-airline-poised-to-replace-garuda-indonesia/,Pelita Air Service – The Airline Poised To Replace Garuda Indonesia,2021-10-21,AirlineGeeks.com
https://factcheck.afp.com/doc.afp.com.9N92BG,This video of a 'Garuda Indonesia plane' has been computer-generated,2021-09-22,AFP Fact Check
https://onemileatatime.com/news/garuda-indonesia-retire-777-cut-first-class/,"Garuda Indonesia Could Retire 777s, Cut First Class",2021-09-15,One Mile at a Time
https://en.antaranews.com/news/188573/garuda-indonesia-to-consider-restructuring-debt,Garuda Indonesia to consider restructuring debt,2021-09-10,ANTARA News
