link,judul,tanggal,portal,tag
https://ekonomi.bisnis.com/read/20240715/98/1782400/harga-tiket-pesawat-garuda-giaa-tanggapi-luhut-usul-revisi-tba,"Harga Tiket Pesawat: Garuda (GIAA) Tanggapi Luhut, Usul Revisi TBA",2024-07-15 00:00:00,Bisnis.com,Lainnya
https://www.antaranews.com/berita/4197339/pengamat-yakin-garuda-bisa-berikan-layanan-terbaik-penerbangan-haji,Pengamat yakin Garuda bisa berikan layanan terbaik penerbangan haji,2024-07-14 00:00:00,ANTARA News,Rute/Operasional
https://makassar.tribunnews.com/2024/07/14/muhammad-john-gratis-naik-pesawat-garuda-seumur-hidup-netizenlebih-hoki-dari-thariq-haji-2-bulan,"Muhammad John Gratis Naik Pesawat Garuda Seumur Hidup, Netizen: Lebih Hoki dari Thariq Haji 2 Bulan",2024-07-14 00:00:00,Tribun-timur.com,Lainnya
https://market.bisnis.com/read/20240713/192/1781924/garuda-indonesia-giaa-berencana-operasikan-98-pesawat-hingga-2026,Garuda Indonesia (GIAA) Berencana Operasikan 98 Pesawat hingga 2026,2024-07-13 00:00:00,Bisnis.com,Lainnya
https://travel.kompas.com/read/2024/07/11/101500027/garuda-indonesia-tambah-frekuensi-penerbangan-dari-bali-ke-australia-dan,Garuda Indonesia Tambah Frekuensi Penerbangan dari Bali ke Australia dan Korea,2024-07-11 00:00:00,Kompas.com,Rute/Operasional
https://news.detik.com/berita/d-7431812/soetikno-soedarjo-minta-divonis-bebas-di-kasus-pengadaan-pesawat-garuda,Soetikno Soedarjo Minta Divonis Bebas di Kasus Pengadaan Pesawat Garuda,2024-07-10 00:00:00,detikNews,Hukum/Regulasi
https://airlinegeeks.com/2024/07/08/garuda-indonesia-moves-forward-with-pelita-air-merger/,Garuda Indonesia Moves Forward With Pelita Air Merger,2024-07-08 00:00:00,AirlineGeeks.com,Lainnya
https://www.kompas.id/artikel/dongkrak-pendapatan-pelita-air-service-dan-garuda-indonesia-bakal-tambah-pesawat,"Dongkrak Pendapatan, Pelita Air dan Garuda Indonesia Bakal Tambah Pesawat",2024-07-08 00:00:00,Kompas.id,Keuangan
https://haji.kemenag.go.id/v5/detail/garuda-kembali-tunda-penerbangan-jemaah-kini-sampai-28-jam,"Garuda Kembali Tunda Penerbangan Jemaah, Kini Sampai 28 Jam",2024-07-08 00:00:00,Haji Kemenag,Rute/Operasional
https://www.kompas.com/food/read/2024/07/05/171000675/nasi-kapau-jadi-menu-baru-di-pesawat-garuda-indonesia,Nasi Kapau Jadi Menu Baru di Pesawat Garuda Indonesia,2024-07-05 00:00:00,Kompas.com,Lainnya
https://www.cnnindonesia.com/ekonomi/20240704120539-92-1117497/garuda-singapore-airlines-akan-kolaborasi-harga-tiket-dan-servis-sama,"Garuda-Singapore Airlines Akan Kolaborasi, Harga Tiket dan Servis Sama",2024-07-04 00:00:00,CNN Indonesia,Lainnya
https://jakartaglobe.id/business/govt-plans-merger-of-garuda-indonesia-and-pelita-air-into-injourney,Gov't Plans Merger of Garuda Indonesia and Pelita Air into InJourney,2024-07-04 00:00:00,Jakarta Globe,Lainnya
https://www.cnnindonesia.com/ekonomi/20240703193931-92-1117285/bos-garuda-bocorkan-trik-dapat-tiket-murah-ke-bali-plus-diskon-hotel,Bos Garuda Bocorkan Trik Dapat Tiket Murah ke Bali Plus Diskon Hotel,2024-07-03 00:00:00,CNN Indonesia,Lainnya
https://www.kompas.com/tren/read/2024/07/03/124500565/kronologi-pesawat-garuda-putar-balik-ke-solo-usai-antar-jemaah-haji-dipicu?page=all,"Kronologi Pesawat Garuda Putar Balik ke Solo Usai Antar Jemaah Haji, Dipicu Masalah Teknis Mesin - Kompas.com",2024-07-03 00:00:00,Kompas.com,Lainnya
https://news.detik.com/berita/d-7420191/kronologi-pesawat-garuda-penjemput-jemaah-haji-putar-balik-ke-bandara-solo,Kronologi Pesawat Garuda Penjemput Jemaah Haji Putar Balik ke Bandara Solo,2024-07-03 00:00:00,detikNews,Lainnya
https://www.antaranews.com/berita/4180074/garuda-turunkan-harga-tiket-pesawat-domestik-untuk-rute-tertentu,Garuda turunkan harga tiket pesawat domestik untuk rute tertentu,2024-07-03 00:00:00,ANTARA News,Rute/Operasional
https://www.kompas.com/tren/read/2024/07/03/113000065/sederet-insiden-pesawat-garuda-indonesia-selama-musim-haji-2024?page=all,Sederet Insiden Pesawat Garuda Indonesia Selama Musim Haji 2024 - Kompas.com,2024-07-03 00:00:00,Kompas.com,Rute/Operasional
https://www.merdeka.com/uang/tambah-9-pesawat-garuda-indonesia-incar-pendapatan-rp49-triliun-hingga-akhir-2024-159366-mvk.html,"Tambah 9 Pesawat, Garuda Indonesia Incar Pendapatan Rp49 Triliun Hingga Akhir 2024",2024-07-03 00:00:00,Merdeka.com,Keuangan
https://www.jawapos.com/haji/014822046/garuda-siapkan-pesawat-pengganti-ga-6239-untuk-pemulangan-jamaah-haji,Garuda Siapkan Pesawat Pengganti GA-6239 untuk Pemulangan Jamaah Haji - Jawa Pos,2024-07-03 00:00:00,Jawa Pos,Lainnya
https://haji.kemenag.go.id/v5/detail/sepekan-pemulangan-jemaah-lebih-50-penerbangan-garuda-alami-keterlambatan,"Sepekan Pemulangan Jemaah, Lebih 50% Penerbangan Garuda Alami Keterlambatan",2024-06-28 00:00:00,Haji Kemenag,Rute/Operasional
https://nasional.kompas.com/read/2024/06/27/18523051/kasus-pengadaan-pesawat-garuda-soetikno-soedarjo-dituntut-6-tahun-bui,"Kasus Pengadaan Pesawat Garuda, Soetikno Soedarjo Dituntut 6 Tahun Bui",2024-06-27 00:00:00,Kompas.com,Hukum/Regulasi
https://www.cnnindonesia.com/nasional/20240627171152-12-1114994/emirsyah-satar-dituntut-8-tahun-bui-di-kasus-korupsi-pesawat-garuda,Emirsyah Satar Dituntut 8 Tahun Bui di Kasus Korupsi Pesawat Garuda,2024-06-27 00:00:00,CNN Indonesia,Manajemen
https://news.detik.com/berita/d-7411839/soetikno-soedarjo-dituntut-6-tahun-bui-di-kasus-pengadaan-pesawat-garuda,Soetikno Soedarjo Dituntut 6 Tahun Bui di Kasus Pengadaan Pesawat Garuda,2024-06-27 00:00:00,detikNews,Hukum/Regulasi
https://nasional.kompas.com/read/2024/06/27/17124451/emirsyah-satar-dituntut-8-tahun-penjara-di-kasus-pengadaan-pesawat-garuda?page=all,Emirsyah Satar Dituntut 8 Tahun Penjara di Kasus Pengadaan Pesawat Garuda,2024-06-27 00:00:00,Kompas.com,Hukum/Regulasi
https://nasional.kontan.co.id/news/pesawat-garuda-air-delay-hingga-12-jam-ini-kekecewaan-jemaah-haji-di-madinah,"Pesawat Garuda Air Delay Hingga 12 Jam, Ini Kekecewaan Jemaah Haji di Madinah",2024-06-27 00:00:00,kontan.co.id,Rute/Operasional
https://news.detik.com/berita/d-7411956/kasus-pesawat-garuda-soetikno-dituntut-bayar-ganti-jutaan-dolar-dan-euro,"Kasus Pesawat Garuda, Soetikno Dituntut Bayar Ganti Jutaan Dolar dan Euro",2024-06-27 00:00:00,detikNews,Hukum/Regulasi
https://kemenag.go.id/nasional/garuda-lakukan-penyesuaian-46-kloter-jemaah-haji-gelombang-i-pulang-dari-madinah-2Ye3r,"Garuda Lakukan Penyesuaian, 46 Kloter Jemaah Haji Gelombang I Pulang dari Madinah",2024-06-24 00:00:00,Kementerian Agama RI,Lainnya
https://www.kompas.com/cekfakta/read/2024/06/13/214500382/kilas-balik-kecelakaan-pesawat-garuda-dc-10-di-jepang-pada-1996?page=all,Kilas Balik Kecelakaan Pesawat Garuda DC-10 di Jepang pada 1996,2024-06-13 00:00:00,Kompas.com,Lainnya
https://kemenag.go.id/pers-rilis/dua-pekan-pemberangkatan-jemaah-haji-penerbangan-garuda-masih-sering-terlambat-qbIfj,"Dua Pekan Pemberangkatan Jemaah Haji, Penerbangan Garuda Masih Sering Terlambat",2024-05-28 00:00:00,Kementerian Agama RI,Rute/Operasional
https://nasional.kompas.com/read/2024/05/28/14135131/kemenag-sebut-hampir-40-persen-penerbangan-haji-garuda-terlambat,Kemenag Sebut Hampir 40 Persen Penerbangan Haji Garuda Terlambat,2024-05-28 00:00:00,KOMPAS.com,Rute/Operasional
https://en.antaranews.com/news/314520/koni-garuda-indonesia-cooperate-for-supporting-2024-pon,"KONI, Garuda Indonesia cooperate for supporting 2024 PON",2024-05-27 00:00:00,ANTARA News,Lainnya
https://nasional.kontan.co.id/news/kecewa-dengan-pesawat-haji-garuda-indonesia-kemenag-akan-minta-kompensasi,"Kecewa dengan Pesawat Haji Garuda Indonesia, Kemenag Akan Minta Kompensasi",2024-05-26 00:00:00,kontan.co.id,Lainnya
https://investor.id/market/362526/garuda-indonesia-giaa-tambah-delapan-pesawat,Garuda Indonesia (GIAA) Tambah Delapan Pesawat,2024-05-26 00:00:00,investor.id,Lainnya
https://kemenag.go.id/nasional/kemenhub-tegur-keras-garuda-indonesia-minta-perbaiki-layanan-haji-2024-tChfz,"Kemenhub Tegur Keras Garuda Indonesia, Minta Perbaiki Layanan Haji 2024",2024-05-25 00:00:00,Kementerian Agama RI,Lainnya
https://www.cnbcindonesia.com/news/20240522190215-8-540642/video-tingkatkan-jaringan-penerbangan-garuda-tambah-8-armada-pesawat,"Video: Tingkatkan Jaringan Penerbangan, Garuda Tambah 8 Armada Pesawat",2024-05-25 00:00:00,CNBC Indonesia,Rute/Operasional
https://nasional.kompas.com/read/2024/05/24/13310311/pesawat-garuda-rusak-timbulkan-efek-domino-kloter-haji-gagal-terbang-kemenag,"Pesawat Garuda Rusak Timbulkan Efek Domino Kloter Haji Gagal Terbang, Kemenag: Kita Tegur Keras",2024-05-24 00:00:00,Kompas.com,Lainnya
https://kemenag.go.id/nasional/minta-garuda-siapkan-mitigasi-stafsus-menag-segera-benahi-masalah-keterlambatan-penerbangan-eaZoo,"Minta Garuda Siapkan Mitigasi, Stafsus Menag: Segera Benahi Masalah Keterlambatan Penerbangan",2024-05-24 00:00:00,Kementerian Agama RI,Rute/Operasional
https://www.suara.com/bisnis/2024/05/24/132027/tarif-tiket-pesawat-garuda-dituding-mahal-bosnya-pilot-gue-engga-tidur,"Tarif Tiket Pesawat Garuda Dituding Mahal, Bosnya: Pilot Gue Engga Tidur!",2024-05-24 00:00:00,Suara.com,Lainnya
https://www.indonesiadaily.co.id/ekbiz/72012743587/mengapa-tiket-pesawat-garuda-lebih-mahal-dibanding-yang-lain-ini-penjelasannya-dirut,Mengapa Tiket Pesawat Garuda Lebih Mahal Dibanding yang Lain? Ini Penjelasannya Dirut - Indonesia Daily,2024-05-24 00:00:00,Indonesia Daily,Lainnya
https://nasional.kompas.com/read/2024/05/24/08295441/pesawat-garuda-indonesia-pengangkut-jemaah-haji-rusak-lagi-kemenag-kita,"Pesawat Garuda Indonesia Pengangkut Jemaah Haji Rusak Lagi, Kemenag: Kita Tegur Keras!",2024-05-24 00:00:00,KOMPAS.com,Lainnya
https://kemenag.go.id/nasional/buntut-penerbangan-tertunda-garuda-minta-maaf-dan-janji-berikan-kompensasi-2e7Ul,"Buntut Penerbangan Tertunda, Garuda Minta Maaf dan Janji Berikan Kompensasi",2024-05-24 00:00:00,Kementerian Agama RI,Rute/Operasional
https://nasional.kompas.com/read/2024/05/24/20583551/garuda-indonesia-minta-maaf-usai-mesin-pesawat-pengangkut-jemaah-haji-rusak,Garuda Indonesia Minta Maaf Usai Mesin Pesawat Pengangkut Jemaah Haji Rusak 2 Kali,2024-05-24 00:00:00,Kompas.com,Lainnya
https://ekbis.sindonews.com/read/1382745/34/garuda-bakal-tambah-8-pesawat-boeing-biaya-sewa-rp8-m-sebulan-1716523538,"Garuda Bakal Tambah 8 Pesawat Boeing, Biaya Sewa Rp8 M Sebulan",2024-05-24 00:00:00,SINDOnews Ekbis,Lainnya
https://kemenag.go.id/pers-rilis/soc-41-delay-karena-pesawat-rusak-kemenag-kita-tegur-keras-jemaah-marah-ke-garuda-e0xEu,"SOC 41 Delay karena Pesawat Rusak, Kemenag: Kita Tegur Keras, Jemaah Marah ke Garuda",2024-05-24 00:00:00,Kementerian Agama RI,Rute/Operasional
https://economy.okezone.com/read/2024/05/24/320/3012638/garuda-indonesia-bakal-tambah-8-pesawat-baru-segini-harganya,"Garuda Indonesia Bakal Tambah 8 Pesawat Baru, Segini Harganya",2024-05-24 00:00:00,economy.okezone.com,Lainnya
https://www.cnbcindonesia.com/market/20240523102104-17-540724/garuda-indonesia--giaa--mau-tambah-8-pesawat-keluarkan-kocek-segini,"Garuda Indonesia (GIAA) Mau Tambah 8 Pesawat, Keluarkan Kocek Segini",2024-05-23 00:00:00,CNBC Indonesia,Lainnya
https://nasional.kompas.com/read/2024/05/22/17542271/penerbangan-haji-bermasalah-kemenag-sebut-manajemen-garuda-indonesia-gagal,"Penerbangan Haji Bermasalah, Kemenag Sebut Manajemen Garuda Indonesia Gagal",2024-05-22 00:00:00,Kompas.com,Rute/Operasional
https://www.cnnindonesia.com/ekonomi/20240522195153-92-1101106/dirut-ungkap-alasan-tiket-garuda-lebih-mahal-dibanding-yang-lain,Dirut Ungkap Alasan Tiket Garuda Lebih Mahal Dibanding yang Lain,2024-05-22 00:00:00,CNN Indonesia,Lainnya
https://muslim.okezone.com/read/2024/05/16/398/3009221/kronologi-pesawat-garuda-pengangkut-jamaah-haji-keluarkan-percikan-api-saat-lepas-landas-di-makassar,Kronologi Pesawat Garuda Pengangkut Jamaah Haji Keluarkan Percikan Api saat Lepas Landas di Makassar,2024-05-16 00:00:00,muslim.okezone.com,Lainnya
https://www.cnbcindonesia.com/news/20240516134609-8-538686/video-garuda-indonesia-buka-suara-soal-insiden-mesin-pesawat-terbakar,Video: Garuda Indonesia Buka Suara Soal Insiden Mesin Pesawat Terbakar,2024-05-16 00:00:00,CNBC Indonesia,Rute/Operasional
https://www.antaranews.com/video/3977637/terbang-bersama-pokemon-di-pesawat-garuda-indonesia,Terbang bersama Pokemon di pesawat Garuda Indonesia,2024-02-22 00:00:00,ANTARA News,Lainnya
https://www.papua.go.id/view-detail-berita-8671/garuda-indonesia-beri-diskon-penerbangan-domestik-bagi-asn-pemprov-papua.html,Garuda Indonesia Beri Diskon Penerbangan Domestik bagi ASN Pemprov Papua,2024-01-21 00:00:00,Pemerintah Provinsi Papua,Rute/Operasional
https://onemileatatime.com/reviews/garuda-indonesia-business-class-777/,Review: Garuda Indonesia Business Class Boeing 777 (CGK-JED),2023-12-27 00:00:00,One Mile at a Time,Lainnya
https://onemileatatime.com/reviews/garuda-indonesia-lounge-jakarta/,Review: Garuda Indonesia Lounge Jakarta Airport (CGK),2023-12-27 00:00:00,One Mile at a Time,Lainnya
https://asia.nikkei.com/business/transportation/malaysia-s-airasia-links-with-garuda-indonesia,Malaysia's AirAsia links with Garuda Indonesia,2023-10-04 00:00:00,Nikkei Asia,Lainnya
https://en.antaranews.com/news/293211/garuda-indonesia-makes-jayapura-hub-for-papua,Garuda Indonesia makes Jayapura hub for Papua,2023-09-08 00:00:00,ANTARA News,Lainnya
https://en.antaranews.com/news/293163/garuda-indonesia-to-increase-jayapura-jakarta-flights-to-10x-weekly,Garuda Indonesia to increase Jayapura-Jakarta flights to 10x weekly,2023-09-07 00:00:00,ANTARA News,Lainnya
https://simpleflying.com/indonesia-merger-garuda-indonesia-citilink-pelita-air/,"Indonesia Plans Merger Of Garuda Indonesia, Citilink & Pelita Air",2023-08-28 00:00:00,Simple Flying,Lainnya
https://en.antaranews.com/news/290961/garuda-indonesia-to-open-flight-route-to-manokwari-governor,Garuda Indonesia to open flight route to Manokwari: Governor,2023-08-13 00:00:00,ANTARA News,Lainnya
https://www.prnewswire.com/apac/news-releases/wardah-and-kahf-partner-with-garuda-indonesia-airlines-introducing-exclusive-umrah--hajj-packages-301800040.html,"Wardah and Kahf Partner with Garuda Indonesia Airlines, Introducing Exclusive Umrah & Hajj Packages",2023-04-18 00:00:00,PR Newswire,Lainnya
https://samchui.com/2023/04/10/trip-report-garuda-indonesia-a330-bali-to-jakarta/,Trip Report: Garuda Indonesia A330 Bali to Jakarta,2023-04-10 00:00:00,Sam Chui Aviation and Travel,Lainnya
https://www.businesstraveller.com/business-travel/garuda-debuts-premium-airport-services-in-bali-jakarta/,"Garuda debuts premium airport services in Bali, Jakarta",2023-04-04 00:00:00,Business Traveller,Lainnya
https://en.antaranews.com/news/268329/thohir-welcomes-resumption-of-garuda-indonesia-stock-trade,Thohir welcomes resumption of Garuda Indonesia stock trade,2023-01-03 00:00:00,ANTARA News,Lainnya
https://jdih.maritim.go.id/pp-512022-penambahan-modal-negara-ke-pt-garuda-indonesia,PP 51/2022: Penambahan Modal Negara Ke PT Garuda Indonesia,2022-12-16 00:00:00,Kemenko Bidang Kemaritiman dan Investasi,Lainnya
https://travelweekly.com.au/garuda-indonesia-is-bringing-back-direct-bali-flights/,Garuda Indonesia is bringing back direct Melb-Bali flights,2022-11-03 00:00:00,Travel Weekly,Lainnya
https://travelweekly.com.au/garuda-indonesia-reopens-its-direct-jakarta-melbourne-route/,Garuda Indonesia reopens direct Jakarta-Melbourne route,2022-10-13 00:00:00,Travel Weekly,Lainnya
https://www.bloomberg.com/news/articles/2022-04-25/garuda-mulls-rights-issue-strategic-investors-as-it-rebuilds,"Garuda Indonesia (GIAA) Mulls Rights Issue, Strategic Investors as It Rebuilds",2022-04-25 00:00:00,Bloomberg.com,Lainnya
https://www.regionalgateway.net/domestic-hubs-in-indonesia-welcome-emirates-garuda-indonesia-codeshare/,Emirates and Garuda Indonesia enter codeshare,2022-03-14 00:00:00,Regional Gateway,Lainnya
https://www.aerotime.aero/articles/30455-emirates-garuda-indonesia-codeshare-partnership,Emirates enters codeshare partnership with Garuda Indonesia,2022-03-11 00:00:00,AeroTime,Lainnya
https://bisnis.espos.id/hanya-60-pesawat-beroperasi-penerbangan-garuda-indonesia-kian-langka-1191478,"Hanya 60 Pesawat Beroperasi, Penerbangan Garuda Indonesia Kian Langka",2021-11-09 00:00:00,Espos Indonesia,Rute/Operasional
https://www.aviationbusinessme.com/airlines/emirates-signs-codeshare-agreement-with-garuda-indonesia,Emirates Signs Codeshare Agreement With Garuda Indonesia,2021-11-09 00:00:00,Aviation Business Middle East,Lainnya
https://airlinegeeks.com/2021/10/21/pelita-air-service-the-airline-poised-to-replace-garuda-indonesia/,Pelita Air Service – The Airline Poised To Replace Garuda Indonesia,2021-10-21 00:00:00,AirlineGeeks.com,Lainnya
https://www.reuters.com/business/airline-garuda-indonesia-defaults-500-mln-sukuk-2021-06-18/,Airline Garuda Indonesia defaults on $500 mln sukuk,2021-06-17 00:00:00,Reuters,Lainnya
https://www.thejakartapost.com/travel/2020/12/02/batik-tambal-motif-adorns-garuda-indonesia-aircraft.html,Batik ‘tambal’ motif adorns Garuda Indonesia aircraft - News,2020-12-01 00:00:00,The Jakarta Post,Lainnya
https://www.straitstimes.com/asia/se-asia/former-garuda-indonesia-ceo-emirsyah-satar-jailed-for-8-years-for-bribery,Former Garuda Indonesia CEO Emirsyah Satar jailed for 8 years for bribery,2020-05-09 00:00:00,The Straits Times,Manajemen
https://www.thejakartapost.com/news/2020/04/30/garuda-indonesia-to-test-passengers-for-covid-19.html,Garuda Indonesia to test passengers for COVID-19,2020-04-30 00:00:00,The Jakarta Post,Lainnya
https://www.thejakartapost.com/travel/2020/03/01/garuda-indonesia-citilink-cutairfares-to-10-indonesian-destinations.html,"Garuda Indonesia, Citilink cut airfares to 10 Indonesian destinations",2020-03-01 00:00:00,The Jakarta Post,Lainnya
https://www.acnnewswire.com/press-release/english/56905/garuda-indonesia-appoints-irfan-setiaputra-as-ceo,Garuda Indonesia Appoints Irfan Setiaputra as CEO,2020-01-23 00:00:00,ACN Newswire,Manajemen
https://www.marketing-interactive.com/garuda-indonesia-reportedly-removes-logo-from-sriwijaya-air-to-protect-reputation,Garuda Indonesia reportedly removes logo from Sriwijaya Air to 'protect' reputation,2019-10-01 00:00:00,Marketing-Interactive,Lainnya
https://onemileatatime.com/garuda-indonesia-london-madness/,Garuda Indonesia’s London Madness,2019-07-17 00:00:00,One Mile at a Time,Lainnya
https://www.uponarriving.com/garuda-indonesia-business-class-777-review/,Garuda Indonesia 777 Business Class Review (CGK to LHR) [2021],2019-07-09 00:00:00,UponArriving -,Lainnya
https://knaviation.net/garuda-indonesia-a330-300-business-class-review/,Review: Garuda Indonesia A330-300 Business Class (DPS - KIX),2019-03-18 00:00:00,KN Aviation,Lainnya
https://knaviation.net/review-garuda-indonesia-737-800-yog-cgk/,Flight Report: Garuda Indonesia 737-800 from Yogyakarta to Jakarta,2017-06-03 00:00:00,KN Aviation,Lainnya
https://www.tempo.co/ekonomi/garuda-batal-beli-pesawat-anggota-dpr-uang-negara-aman-1428473,"Garuda Batal Beli Pesawat, Anggota DPR: Uang Negara Aman",2015-08-18 00:00:00,Tempo.co,Rute/Operasional
https://aviationweek.com/atw-photo-gallery-garuda-indonesia-launches-new-london-service,ATW Photo Gallery-Garuda Indonesia launches new London service,2014-09-09 00:00:00,Aviation Week Network,Lainnya
https://www.tempo.co/ekonomi/detail-pesawat-yang-dibeli-garuda-tahun-depan-1560336,Detail Pesawat yang Dibeli Garuda Tahun Depan,2013-12-21 00:00:00,Tempo.co,Lainnya
https://aviationweek.com/air-transport/airlines-lessors/garuda-indonesia-join-skyteam-march-2014,Garuda Indonesia to join SkyTeam in March 2014,2013-12-16 00:00:00,Aviation Week Network,Lainnya
https://www.tempo.co/ekonomi/tahun-depan-garuda-datangkan-24-pesawat-baru-nbsp--1641339,Tahun Depan Garuda Datangkan 24 Pesawat Baru  ,2012-12-07 00:00:00,Tempo.co,Lainnya
